"","i","j","t","prob","collabType"
"6665","128","124","2","0.000124623774211658","REGIONAL"
"6666","128","126","2","0.0269640568330573","REGIONAL"
"6667","128","127","2","0.0269640568330573","REGIONAL"
"6668","128","129","2","0.0269640568330573","REGIONAL"
"6669","129","21","2","0.000124623774211658","REGIONAL"
"6670","129","23","2","0.000124623774211658","REGIONAL"
"6671","129","28","2","0.000124623774211658","REGIONAL"
"6672","129","42","2","0.000124623774211658","REGIONAL"
"6673","129","43","2","0.000124623774211658","REGIONAL"
"6674","129","44","2","0.000124623774211658","REGIONAL"
"6675","129","45","2","0.000124623774211658","REGIONAL"
"6676","129","46","2","0.000124623774211658","REGIONAL"
"6677","129","47","2","0.000124623774211658","REGIONAL"
"6678","129","55","2","0.000124623774211658","REGIONAL"
"6679","129","56","2","0.000124623774211658","REGIONAL"
"6680","129","59","2","0.000124623774211658","REGIONAL"
"6681","129","60","2","0.000124623774211658","REGIONAL"
"6682","129","61","2","0.000124623774211658","REGIONAL"
"6683","129","62","2","0.000124623774211658","REGIONAL"
"6684","129","63","2","0.000124623774211658","REGIONAL"
"6685","129","64","2","0.000124623774211658","REGIONAL"
"6686","129","67","2","0.000124623774211658","REGIONAL"
"6687","129","84","2","0.000124623774211658","REGIONAL"
"6688","129","98","2","0.000124623774211658","REGIONAL"
"6689","129","104","2","0.0024675303590092","REGIONAL"
"6690","129","106","2","0.0024675303590092","REGIONAL"
"6691","129","107","2","0.0024675303590092","REGIONAL"
"6692","129","108","2","0.0024675303590092","REGIONAL"
"6693","129","110","2","0.0024675303590092","REGIONAL"
"6694","129","111","2","0.0024675303590092","REGIONAL"
"6695","129","112","2","0.0024675303590092","REGIONAL"
"6696","129","113","2","0.0024675303590092","REGIONAL"
"6697","129","114","2","0.0024675303590092","REGIONAL"
"6698","129","116","2","0.000124623774211658","REGIONAL"
"6699","129","124","2","0.000124623774211658","REGIONAL"
"6700","129","126","2","0.0269640568330573","REGIONAL"
"6701","129","127","2","0.0269640568330573","REGIONAL"
"6702","129","128","2","0.0269640568330573","REGIONAL"
"6703","130","1","2","0.00977720290992301","NATIONAL"
"6704","130","2","2","0.00107823823760024","NATIONAL"
"6705","130","3","2","0.000639798834838165","NATIONAL"
"6706","130","7","2","0.00977720290992301","NATIONAL"
"6707","130","9","2","5.93902509874497e-05","NATIONAL"
"6708","130","13","2","0.000196671783472981","NATIONAL"
"6709","130","14","2","5.93902509874497e-05","NATIONAL"
"6710","130","16","2","5.93902509874497e-05","NATIONAL"
"6711","130","17","2","5.93902509874497e-05","NATIONAL"
"6712","130","22","2","0.00624124516993048","NATIONAL"
"6713","130","30","2","0.000328252561435224","NATIONAL"
"6714","130","31","2","0.000271031491573674","NATIONAL"
"6715","130","32","2","0.000271031491573674","NATIONAL"
"6716","130","34","2","0.000639798834838165","NATIONAL"
"6717","130","39","2","0.00019864600302677","NATIONAL"
"6718","130","65","2","5.93902509874497e-05","NATIONAL"
"6719","130","68","2","5.93902509874497e-05","NATIONAL"
"6720","130","71","2","0.000328252561435224","NATIONAL"
"6721","130","72","2","0.000328252561435224","NATIONAL"
"6722","130","73","2","0.013033015262126","NATIONAL"
"6723","130","105","2","0.00117736133377327","NATIONAL"
"6724","130","109","2","0.00117736133377327","NATIONAL"
"6725","130","131","2","0.013033015262126","NATIONAL"
"6726","130","132","2","0.013033015262126","NATIONAL"
"6727","130","133","2","5.93902509874497e-05","NATIONAL"
"6728","130","140","2","5.93902509874497e-05","NATIONAL"
"6729","130","151","2","5.93902509874497e-05","NATIONAL"
"6730","130","153","2","5.93902509874497e-05","NATIONAL"
"6731","130","156","2","5.93902509874497e-05","NATIONAL"
"6732","130","163","2","5.93902509874497e-05","NATIONAL"
"6733","130","172","2","5.93902509874497e-05","NATIONAL"
"6734","131","1","2","0.00977720290992301","NATIONAL"
"6735","131","2","2","0.00107823823760024","NATIONAL"
"6736","131","3","2","0.000639798834838165","NATIONAL"
"6737","131","7","2","0.00977720290992301","NATIONAL"
"6738","131","9","2","5.93902509874497e-05","NATIONAL"
"6739","131","13","2","0.000196671783472981","NATIONAL"
"6740","131","14","2","5.93902509874497e-05","NATIONAL"
"6741","131","16","2","5.93902509874497e-05","NATIONAL"
"6742","131","17","2","5.93902509874497e-05","NATIONAL"
"6743","131","22","2","0.00624124516993048","NATIONAL"
"6744","131","30","2","0.000328252561435224","NATIONAL"
"6745","131","31","2","0.000271031491573674","NATIONAL"
"6746","131","32","2","0.000271031491573674","NATIONAL"
"6747","131","34","2","0.000639798834838165","NATIONAL"
"6748","131","39","2","0.00019864600302677","NATIONAL"
"6749","131","65","2","5.93902509874497e-05","NATIONAL"
"6750","131","68","2","5.93902509874497e-05","NATIONAL"
"6751","131","71","2","0.000328252561435224","NATIONAL"
"6752","131","72","2","0.000328252561435224","NATIONAL"
"6753","131","73","2","0.013033015262126","NATIONAL"
"6754","131","105","2","0.00117736133377327","NATIONAL"
"6755","131","109","2","0.00117736133377327","NATIONAL"
"6756","131","130","2","0.013033015262126","NATIONAL"
"6757","131","132","2","0.013033015262126","NATIONAL"
"6758","131","133","2","5.93902509874497e-05","NATIONAL"
"6759","131","140","2","5.93902509874497e-05","NATIONAL"
"6760","131","151","2","5.93902509874497e-05","NATIONAL"
"6761","131","153","2","5.93902509874497e-05","NATIONAL"
"6762","131","156","2","5.93902509874497e-05","NATIONAL"
"6763","131","163","2","5.93902509874497e-05","NATIONAL"
"6764","131","172","2","5.93902509874497e-05","NATIONAL"
"6765","132","1","2","0.00977720290992301","NATIONAL"
"6766","132","2","2","0.00107823823760024","NATIONAL"
"6767","132","3","2","0.000639798834838165","NATIONAL"
"6768","132","7","2","0.00977720290992301","NATIONAL"
"6769","132","9","2","5.93902509874497e-05","NATIONAL"
"6770","132","13","2","0.000196671783472981","NATIONAL"
"6771","132","14","2","5.93902509874497e-05","NATIONAL"
"6772","132","16","2","5.93902509874497e-05","NATIONAL"
"6773","132","17","2","5.93902509874497e-05","NATIONAL"
"6774","132","22","2","0.00624124516993048","NATIONAL"
"6775","132","30","2","0.000328252561435224","NATIONAL"
"6776","132","31","2","0.000271031491573674","NATIONAL"
"6777","132","32","2","0.000271031491573674","NATIONAL"
"6778","132","34","2","0.000639798834838165","NATIONAL"
"6779","132","39","2","0.00019864600302677","NATIONAL"
"6780","132","65","2","5.93902509874497e-05","NATIONAL"
"6781","132","68","2","5.93902509874497e-05","NATIONAL"
"6782","132","71","2","0.000328252561435224","NATIONAL"
"6783","132","72","2","0.000328252561435224","NATIONAL"
"6784","132","73","2","0.013033015262126","NATIONAL"
"6785","132","105","2","0.00117736133377327","NATIONAL"
"6786","132","109","2","0.00117736133377327","NATIONAL"
"6787","132","130","2","0.013033015262126","NATIONAL"
"6788","132","131","2","0.013033015262126","NATIONAL"
"6789","132","133","2","5.93902509874497e-05","NATIONAL"
"6790","132","140","2","5.93902509874497e-05","NATIONAL"
"6791","132","151","2","5.93902509874497e-05","NATIONAL"
"6792","132","153","2","5.93902509874497e-05","NATIONAL"
"6793","132","156","2","5.93902509874497e-05","NATIONAL"
"6794","132","163","2","5.93902509874497e-05","NATIONAL"
"6795","132","172","2","5.93902509874497e-05","NATIONAL"
"6796","133","1","2","0.00977720290992301","NATIONAL"
"6797","133","2","2","0.00107823823760024","NATIONAL"
"6798","133","3","2","0.000639798834838165","NATIONAL"
"6799","133","7","2","0.00977720290992301","NATIONAL"
"6800","133","9","2","5.93902509874497e-05","NATIONAL"
"6801","133","13","2","0.000196671783472981","NATIONAL"
"6802","133","14","2","5.93902509874497e-05","NATIONAL"
"6803","133","16","2","5.93902509874497e-05","NATIONAL"
"6804","133","17","2","0.013033015262126","NATIONAL"
"6805","133","22","2","0.00624124516993048","NATIONAL"
"6806","133","30","2","0.000328252561435224","NATIONAL"
"6807","133","31","2","0.0568486546688387","NATIONAL"
"6808","133","32","2","0.0568486546688387","NATIONAL"
"6809","133","34","2","0.000639798834838165","NATIONAL"
"6810","133","39","2","0.00019864600302677","NATIONAL"
"6811","133","65","2","0.013033015262126","NATIONAL"
"6812","133","68","2","5.93902509874497e-05","NATIONAL"
"6813","133","71","2","0.068037809539693","NATIONAL"
"6814","133","72","2","0.068037809539693","NATIONAL"
"6815","133","73","2","5.93902509874497e-05","NATIONAL"
"6816","133","105","2","0.00117736133377327","NATIONAL"
"6817","133","109","2","0.00117736133377327","NATIONAL"
"6818","133","130","2","5.93902509874497e-05","NATIONAL"
"6819","133","131","2","5.93902509874497e-05","NATIONAL"
"6820","133","132","2","5.93902509874497e-05","NATIONAL"
"6821","133","140","2","0.013033015262126","NATIONAL"
"6822","133","151","2","0.013033015262126","NATIONAL"
"6823","133","153","2","0.013033015262126","NATIONAL"
"6824","133","156","2","0.013033015262126","NATIONAL"
"6825","133","163","2","5.93902509874497e-05","NATIONAL"
"6826","133","172","2","5.93902509874497e-05","NATIONAL"
"6827","140","1","2","0.00977720290992301","NATIONAL"
"6828","140","2","2","0.00107823823760024","NATIONAL"
"6829","140","3","2","0.000639798834838165","NATIONAL"
"6830","140","7","2","0.00977720290992301","NATIONAL"
"6831","140","9","2","5.93902509874497e-05","NATIONAL"
"6832","140","13","2","0.000196671783472981","NATIONAL"
"6833","140","14","2","5.93902509874497e-05","NATIONAL"
"6834","140","16","2","5.93902509874497e-05","NATIONAL"
"6835","140","17","2","0.013033015262126","NATIONAL"
"6836","140","22","2","0.00624124516993048","NATIONAL"
"6837","140","30","2","0.000328252561435224","NATIONAL"
"6838","140","31","2","0.0568486546688387","NATIONAL"
"6839","140","32","2","0.0568486546688387","NATIONAL"
"6840","140","34","2","0.000639798834838165","NATIONAL"
"6841","140","39","2","0.00019864600302677","NATIONAL"
"6842","140","65","2","0.013033015262126","NATIONAL"
"6843","140","68","2","5.93902509874497e-05","NATIONAL"
"6844","140","71","2","0.068037809539693","NATIONAL"
"6845","140","72","2","0.068037809539693","NATIONAL"
"6846","140","73","2","5.93902509874497e-05","NATIONAL"
"6847","140","105","2","0.00117736133377327","NATIONAL"
"6848","140","109","2","0.00117736133377327","NATIONAL"
"6849","140","130","2","5.93902509874497e-05","NATIONAL"
"6850","140","131","2","5.93902509874497e-05","NATIONAL"
"6851","140","132","2","5.93902509874497e-05","NATIONAL"
"6852","140","133","2","0.013033015262126","NATIONAL"
"6853","140","151","2","0.013033015262126","NATIONAL"
"6854","140","153","2","0.013033015262126","NATIONAL"
"6855","140","156","2","0.013033015262126","NATIONAL"
"6856","140","163","2","5.93902509874497e-05","NATIONAL"
"6857","140","172","2","5.93902509874497e-05","NATIONAL"
"6858","151","1","2","0.0234403149451758","NATIONAL"
"6859","151","2","2","0.00107823823760024","NATIONAL"
"6860","151","3","2","0.000639798834838165","NATIONAL"
"6861","151","7","2","0.00977720290992301","NATIONAL"
"6862","151","9","2","5.93902509874497e-05","NATIONAL"
"6863","151","13","2","0.000196671783472981","NATIONAL"
"6864","151","14","2","5.93902509874497e-05","NATIONAL"
"6865","151","16","2","5.93902509874497e-05","NATIONAL"
"6866","151","17","2","0.013033015262126","NATIONAL"
"6867","151","22","2","0.0150380891404264","NATIONAL"
"6868","151","30","2","0.000328252561435224","NATIONAL"
"6869","151","31","2","0.0568486546688387","NATIONAL"
"6870","151","32","2","0.0568486546688387","NATIONAL"
"6871","151","34","2","0.000639798834838165","NATIONAL"
"6872","151","39","2","0.00019864600302677","NATIONAL"
"6873","151","65","2","0.013033015262126","NATIONAL"
"6874","151","68","2","5.93902509874497e-05","NATIONAL"
"6875","151","71","2","0.068037809539693","NATIONAL"
"6876","151","72","2","0.068037809539693","NATIONAL"
"6877","151","73","2","5.93902509874497e-05","NATIONAL"
"6878","151","105","2","0.00117736133377327","NATIONAL"
"6879","151","109","2","0.00117736133377327","NATIONAL"
"6880","151","130","2","5.93902509874497e-05","NATIONAL"
"6881","151","131","2","5.93902509874497e-05","NATIONAL"
"6882","151","132","2","5.93902509874497e-05","NATIONAL"
"6883","151","133","2","0.013033015262126","NATIONAL"
"6884","151","140","2","0.013033015262126","NATIONAL"
"6885","151","153","2","0.0311030383510313","NATIONAL"
"6886","151","156","2","0.013033015262126","NATIONAL"
"6887","151","163","2","5.93902509874497e-05","NATIONAL"
"6888","151","172","2","5.93902509874497e-05","NATIONAL"
"6889","153","1","2","0.0234403149451758","NATIONAL"
"6890","153","2","2","0.00107823823760024","NATIONAL"
"6891","153","3","2","0.000639798834838165","NATIONAL"
"6892","153","7","2","0.00977720290992301","NATIONAL"
"6893","153","9","2","5.93902509874497e-05","NATIONAL"
"6894","153","13","2","0.000196671783472981","NATIONAL"
"6895","153","14","2","5.93902509874497e-05","NATIONAL"
"6896","153","16","2","5.93902509874497e-05","NATIONAL"
"6897","153","17","2","0.013033015262126","NATIONAL"
"6898","153","22","2","0.0150380891404264","NATIONAL"
"6899","153","30","2","0.000328252561435224","NATIONAL"
"6900","153","31","2","0.0568486546688387","NATIONAL"
"6901","153","32","2","0.0568486546688387","NATIONAL"
"6902","153","34","2","0.000639798834838165","NATIONAL"
"6903","153","39","2","0.00019864600302677","NATIONAL"
"6904","153","65","2","0.013033015262126","NATIONAL"
"6905","153","68","2","5.93902509874497e-05","NATIONAL"
"6906","153","71","2","0.068037809539693","NATIONAL"
"6907","153","72","2","0.068037809539693","NATIONAL"
"6908","153","73","2","5.93902509874497e-05","NATIONAL"
"6909","153","105","2","0.00117736133377327","NATIONAL"
"6910","153","109","2","0.00117736133377327","NATIONAL"
"6911","153","130","2","5.93902509874497e-05","NATIONAL"
"6912","153","131","2","5.93902509874497e-05","NATIONAL"
"6913","153","132","2","5.93902509874497e-05","NATIONAL"
"6914","153","133","2","0.013033015262126","NATIONAL"
"6915","153","140","2","0.013033015262126","NATIONAL"
"6916","153","151","2","0.0311030383510313","NATIONAL"
"6917","153","156","2","0.013033015262126","NATIONAL"
"6918","153","163","2","5.93902509874497e-05","NATIONAL"
"6919","153","172","2","5.93902509874497e-05","NATIONAL"
"6920","156","1","2","0.00977720290992301","NATIONAL"
"6921","156","2","2","0.00107823823760024","NATIONAL"
"6922","156","3","2","0.000639798834838165","NATIONAL"
"6923","156","7","2","0.00977720290992301","NATIONAL"
"6924","156","9","2","5.93902509874497e-05","NATIONAL"
"6925","156","13","2","0.000196671783472981","NATIONAL"
"6926","156","14","2","5.93902509874497e-05","NATIONAL"
"6927","156","16","2","5.93902509874497e-05","NATIONAL"
"6928","156","17","2","0.013033015262126","NATIONAL"
"6929","156","22","2","0.00624124516993048","NATIONAL"
"6930","156","30","2","0.000328252561435224","NATIONAL"
"6931","156","31","2","0.0568486546688387","NATIONAL"
"6932","156","32","2","0.0568486546688387","NATIONAL"
"6933","156","34","2","0.000639798834838165","NATIONAL"
"6934","156","39","2","0.00019864600302677","NATIONAL"
"6935","156","65","2","0.013033015262126","NATIONAL"
"6936","156","68","2","5.93902509874497e-05","NATIONAL"
"6937","156","71","2","0.068037809539693","NATIONAL"
"6938","156","72","2","0.068037809539693","NATIONAL"
"6939","156","73","2","5.93902509874497e-05","NATIONAL"
"6940","156","105","2","0.00117736133377327","NATIONAL"
"6941","156","109","2","0.00117736133377327","NATIONAL"
"6942","156","130","2","5.93902509874497e-05","NATIONAL"
"6943","156","131","2","5.93902509874497e-05","NATIONAL"
"6944","156","132","2","5.93902509874497e-05","NATIONAL"
"6945","156","133","2","0.013033015262126","NATIONAL"
"6946","156","140","2","0.013033015262126","NATIONAL"
"6947","156","151","2","0.013033015262126","NATIONAL"
"6948","156","153","2","0.013033015262126","NATIONAL"
"6949","156","163","2","5.93902509874497e-05","NATIONAL"
"6950","156","172","2","5.93902509874497e-05","NATIONAL"
"6951","163","1","2","0.0234403149451758","NATIONAL"
"6952","163","2","2","0.0026171468721808","NATIONAL"
"6953","163","3","2","0.257070950191206","NATIONAL"
"6954","163","7","2","0.84218706666555","NATIONAL"
"6955","163","9","2","5.93902509874497e-05","NATIONAL"
"6956","163","13","2","0.000196671783472981","NATIONAL"
"6957","163","14","2","5.93902509874497e-05","NATIONAL"
"6958","163","16","2","5.93902509874497e-05","NATIONAL"
"6959","163","17","2","5.93902509874497e-05","NATIONAL"
"6960","163","22","2","0.00624124516993048","NATIONAL"
"6961","163","30","2","0.000328252561435224","NATIONAL"
"6962","163","31","2","0.000271031491573674","NATIONAL"
"6963","163","32","2","0.000271031491573674","NATIONAL"
"6964","163","34","2","0.124602817766157","NATIONAL"
"6965","163","39","2","0.00019864600302677","NATIONAL"
"6966","163","65","2","5.93902509874497e-05","NATIONAL"
"6967","163","68","2","5.93902509874497e-05","NATIONAL"
"6968","163","71","2","0.000328252561435224","NATIONAL"
"6969","163","72","2","0.000328252561435224","NATIONAL"
"6970","163","73","2","5.93902509874497e-05","NATIONAL"
"6971","163","105","2","0.00117736133377327","NATIONAL"
"6972","163","109","2","0.00117736133377327","NATIONAL"
"6973","163","130","2","5.93902509874497e-05","NATIONAL"
"6974","163","131","2","5.93902509874497e-05","NATIONAL"
"6975","163","132","2","5.93902509874497e-05","NATIONAL"
"6976","163","133","2","5.93902509874497e-05","NATIONAL"
"6977","163","140","2","5.93902509874497e-05","NATIONAL"
"6978","163","151","2","5.93902509874497e-05","NATIONAL"
"6979","163","153","2","5.93902509874497e-05","NATIONAL"
"6980","163","156","2","5.93902509874497e-05","NATIONAL"
"6981","163","172","2","5.93902509874497e-05","NATIONAL"
"6982","172","1","2","0.00977720290992301","NATIONAL"
"6983","172","2","2","0.00107823823760024","NATIONAL"
"6984","172","3","2","0.000639798834838165","NATIONAL"
"6985","172","7","2","0.00977720290992301","NATIONAL"
"6986","172","9","2","0.013033015262126","NATIONAL"
"6987","172","13","2","0.0419023682260725","NATIONAL"
"6988","172","14","2","0.013033015262126","NATIONAL"
"6989","172","16","2","0.013033015262126","NATIONAL"
"6990","172","17","2","5.93902509874497e-05","NATIONAL"
"6991","172","22","2","0.00624124516993048","NATIONAL"
"6992","172","30","2","0.068037809539693","NATIONAL"
"6993","172","31","2","0.000271031491573674","NATIONAL"
"6994","172","32","2","0.000271031491573674","NATIONAL"
"6995","172","34","2","0.000639798834838165","NATIONAL"
"6996","172","39","2","0.00019864600302677","NATIONAL"
"6997","172","65","2","5.93902509874497e-05","NATIONAL"
"6998","172","68","2","0.013033015262126","NATIONAL"
"6999","172","71","2","0.000328252561435224","NATIONAL"
"7000","172","72","2","0.000328252561435224","NATIONAL"
"7001","172","73","2","5.93902509874497e-05","NATIONAL"
"7002","172","105","2","0.00117736133377327","NATIONAL"
"7003","172","109","2","0.00117736133377327","NATIONAL"
"7004","172","130","2","5.93902509874497e-05","NATIONAL"
"7005","172","131","2","5.93902509874497e-05","NATIONAL"
"7006","172","132","2","5.93902509874497e-05","NATIONAL"
"7007","172","133","2","5.93902509874497e-05","NATIONAL"
"7008","172","140","2","5.93902509874497e-05","NATIONAL"
"7009","172","151","2","5.93902509874497e-05","NATIONAL"
"7010","172","153","2","5.93902509874497e-05","NATIONAL"
"7011","172","156","2","5.93902509874497e-05","NATIONAL"
"7012","172","163","2","5.93902509874497e-05","NATIONAL"
"7013","1","2","3","0.139614888951559","NATIONAL"
"7014","1","3","3","0.0287925246144437","NATIONAL"
"7015","1","7","3","0.286131104208797","NATIONAL"
"7016","1","9","3","0.287860715204134","NATIONAL"
"7017","1","13","3","0.287860715204134","NATIONAL"
"7018","1","14","3","0.287860715204134","NATIONAL"
"7019","1","16","3","0.0120481554804245","NATIONAL"
"7020","1","17","3","0.0120481554804245","NATIONAL"
"7021","1","22","3","0.999313543762235","NATIONAL"
"7022","1","30","3","0.25428561935627","NATIONAL"
"7023","1","31","3","0.0287925246144437","NATIONAL"
"7024","1","32","3","0.0287925246144437","NATIONAL"
"7025","1","34","3","0.139614888951559","NATIONAL"
"7026","1","39","3","0.0120481554804245","NATIONAL"
"7027","1","65","3","0.0120481554804245","NATIONAL"
"7028","1","68","3","0.0545037442786994","NATIONAL"
"7029","1","71","3","0.0287925246144437","NATIONAL"
"7030","1","72","3","0.0287925246144437","NATIONAL"
"7031","1","73","3","0.0120481554804245","NATIONAL"
"7032","1","105","3","0.0120481554804245","NATIONAL"
"7033","1","109","3","0.0120481554804245","NATIONAL"
"7034","1","130","3","0.0120481554804245","NATIONAL"
"7035","1","131","3","0.0120481554804245","NATIONAL"
"7036","1","132","3","0.0120481554804245","NATIONAL"
"7037","1","133","3","0.0120481554804245","NATIONAL"
"7038","1","140","3","0.0913349263368549","NATIONAL"
"7039","1","151","3","0.0120481554804245","NATIONAL"
"7040","1","153","3","0.0120481554804245","NATIONAL"
"7041","1","156","3","0.0120481554804245","NATIONAL"
"7042","1","163","3","0.0120481554804245","NATIONAL"
"7043","1","172","3","0.0120481554804245","NATIONAL"
"7044","2","1","3","0.139614888951559","NATIONAL"
"7045","2","3","3","0.000227062891844933","NATIONAL"
"7046","2","7","3","0.00740929381038648","NATIONAL"
"7047","2","9","3","0.0074717158753126","NATIONAL"
"7048","2","13","3","0.0074717158753126","NATIONAL"
"7049","2","14","3","0.0074717158753126","NATIONAL"
"7050","2","16","3","0.000227062891844933","NATIONAL"
"7051","2","17","3","0.000227062891844933","NATIONAL"
"7052","2","22","3","0.964427004007168","NATIONAL"
"7053","2","30","3","0.00631044531510022","NATIONAL"
"7054","2","31","3","0.000551808032337878","NATIONAL"
"7055","2","32","3","0.000551808032337878","NATIONAL"
"7056","2","34","3","0.00124158471744582","NATIONAL"
"7057","2","39","3","0.000227062891844933","NATIONAL"
"7058","2","65","3","0.000227062891844933","NATIONAL"
"7059","2","68","3","0.00107240920893053","NATIONAL"
"7060","2","71","3","0.000551808032337878","NATIONAL"
"7061","2","72","3","0.000551808032337878","NATIONAL"
"7062","2","73","3","0.000227062891844933","NATIONAL"
"7063","2","105","3","0.000227062891844933","NATIONAL"
"7064","2","109","3","0.000227062891844933","NATIONAL"
"7065","2","130","3","0.000227062891844933","NATIONAL"
"7066","2","131","3","0.000227062891844933","NATIONAL"
"7067","2","132","3","0.000227062891844933","NATIONAL"
"7068","2","133","3","0.000227062891844933","NATIONAL"
"7069","2","140","3","0.00186844721448125","NATIONAL"
"7070","2","151","3","0.000227062891844933","NATIONAL"
"7071","2","153","3","0.000227062891844933","NATIONAL"
"7072","2","156","3","0.000227062891844933","NATIONAL"
"7073","2","163","3","0.000227062891844933","NATIONAL"
"7074","2","172","3","0.000227062891844933","NATIONAL"
"7075","3","1","3","0.0287925246144437","NATIONAL"
"7076","3","2","3","0.000227062891844933","NATIONAL"
"7077","3","7","3","0.23266120527398","NATIONAL"
"7078","3","9","3","0.00137343924010053","NATIONAL"
"7079","3","13","3","0.00137343924010053","NATIONAL"
"7080","3","14","3","0.00137343924010053","NATIONAL"
"7081","3","16","3","4.1491166949507e-05","NATIONAL"
"7082","3","17","3","4.1491166949507e-05","NATIONAL"
"7083","3","22","3","0.67078048927902","NATIONAL"
"7084","3","30","3","0.000477032533681798","NATIONAL"
"7085","3","31","3","4.1491166949507e-05","NATIONAL"
"7086","3","32","3","4.1491166949507e-05","NATIONAL"
"7087","3","34","3","0.109331464594386","NATIONAL"
"7088","3","39","3","4.1491166949507e-05","NATIONAL"
"7089","3","65","3","4.1491166949507e-05","NATIONAL"
"7090","3","68","3","0.000196096677453695","NATIONAL"
"7091","3","71","3","4.1491166949507e-05","NATIONAL"
"7092","3","72","3","4.1491166949507e-05","NATIONAL"
"7093","3","73","3","4.1491166949507e-05","NATIONAL"
"7094","3","105","3","4.1491166949507e-05","NATIONAL"
"7095","3","109","3","4.1491166949507e-05","NATIONAL"
"7096","3","130","3","4.1491166949507e-05","NATIONAL"
"7097","3","131","3","4.1491166949507e-05","NATIONAL"
"7098","3","132","3","4.1491166949507e-05","NATIONAL"
"7099","3","133","3","4.1491166949507e-05","NATIONAL"
"7100","3","140","3","0.000341879789526653","NATIONAL"
"7101","3","151","3","4.1491166949507e-05","NATIONAL"
"7102","3","153","3","4.1491166949507e-05","NATIONAL"
"7103","3","156","3","4.1491166949507e-05","NATIONAL"
"7104","3","163","3","0.00914085699978433","NATIONAL"
"7105","3","172","3","4.1491166949507e-05","NATIONAL"
"7106","4","5","3","0.0179884143038751","INTERNATIONAL"
"7107","4","6","3","8.23832964303268e-05","INTERNATIONAL"
"7108","4","8","3","0.00137537679086518","INTERNATIONAL"
"7109","4","10","3","0.000457567582690998","INTERNATIONAL"
"7110","4","11","3","0.0147639875133107","INTERNATIONAL"
"7111","4","12","3","0.000457567582690998","INTERNATIONAL"
"7112","4","15","3","8.23832964303268e-05","INTERNATIONAL"
"7113","4","18","3","8.23832964303268e-05","INTERNATIONAL"
"7114","4","19","3","8.23832964303268e-05","INTERNATIONAL"
"7115","4","20","3","0.0106307428823599","INTERNATIONAL"
"7116","4","25","3","0.0106307428823599","INTERNATIONAL"
"7117","4","26","3","0.0106307428823599","INTERNATIONAL"
"7118","4","27","3","0.0106307428823599","INTERNATIONAL"
"7119","4","29","3","0.00202374062537073","INTERNATIONAL"
"7120","4","33","3","8.23832964303268e-05","INTERNATIONAL"
"7121","4","35","3","8.23832964303268e-05","INTERNATIONAL"
"7122","4","36","3","8.23832964303268e-05","INTERNATIONAL"
"7123","4","37","3","8.23832964303268e-05","INTERNATIONAL"
"7124","4","38","3","8.23832964303268e-05","INTERNATIONAL"
"7125","4","40","3","8.23832964303268e-05","INTERNATIONAL"
"7126","4","41","3","0.00137537679086518","INTERNATIONAL"
"7127","4","48","3","0.000450765070357983","INTERNATIONAL"
"7128","4","49","3","0.00137537679086518","INTERNATIONAL"
"7129","4","50","3","0.00137537679086518","INTERNATIONAL"
"7130","4","51","3","0.00137537679086518","INTERNATIONAL"
"7131","4","52","3","8.23832964303268e-05","INTERNATIONAL"
"7132","4","53","3","8.23832964303268e-05","INTERNATIONAL"
"7133","4","54","3","8.23832964303268e-05","INTERNATIONAL"
"7134","4","57","3","0.000450765070357983","INTERNATIONAL"
"7135","4","58","3","0.000450765070357983","INTERNATIONAL"
"7136","4","66","3","8.23832964303268e-05","INTERNATIONAL"
"7137","4","69","3","0.00137537679086518","INTERNATIONAL"
"7138","4","70","3","8.23832964303268e-05","INTERNATIONAL"
"7139","4","74","3","8.23832964303268e-05","INTERNATIONAL"
"7140","4","75","3","0.000985956429203428","INTERNATIONAL"
"7141","4","76","3","8.23832964303268e-05","INTERNATIONAL"
"7142","4","77","3","8.23832964303268e-05","INTERNATIONAL"
"7143","4","78","3","8.23832964303268e-05","INTERNATIONAL"
"7144","4","79","3","8.23832964303268e-05","INTERNATIONAL"
"7145","4","80","3","8.23832964303268e-05","INTERNATIONAL"
"7146","4","81","3","8.23832964303268e-05","INTERNATIONAL"
"7147","4","82","3","8.23832964303268e-05","INTERNATIONAL"
"7148","4","83","3","8.23832964303268e-05","INTERNATIONAL"
"7149","4","85","3","8.23832964303268e-05","INTERNATIONAL"
"7150","4","86","3","8.23832964303268e-05","INTERNATIONAL"
"7151","4","87","3","8.23832964303268e-05","INTERNATIONAL"
"7152","4","88","3","8.23832964303268e-05","INTERNATIONAL"
"7153","4","90","3","8.23832964303268e-05","INTERNATIONAL"
"7154","4","91","3","8.23832964303268e-05","INTERNATIONAL"
"7155","4","92","3","8.23832964303268e-05","INTERNATIONAL"
"7156","4","93","3","8.23832964303268e-05","INTERNATIONAL"
"7157","4","94","3","8.23832964303268e-05","INTERNATIONAL"
"7158","4","95","3","8.23832964303268e-05","INTERNATIONAL"
"7159","4","96","3","8.23832964303268e-05","INTERNATIONAL"
"7160","4","97","3","8.23832964303268e-05","INTERNATIONAL"
"7161","4","99","3","8.23832964303268e-05","INTERNATIONAL"
"7162","4","100","3","8.23832964303268e-05","INTERNATIONAL"
"7163","4","101","3","8.23832964303268e-05","INTERNATIONAL"
"7164","4","102","3","8.23832964303268e-05","INTERNATIONAL"
